_id,temperature,humidity,light,soil1_raw,soil1_pct,soil2_raw,soil2_pct,soil3_raw,soil3_pct,plant1_type,plant2_type,plant3_type,is_valid,timestamp
69dd423fa6bf04227f896280,30.5,75.4,55.83,3423,19.91,2445,51.64,3167,28.16,money_plant,snake_plant,cactus,true,2026-04-14T00:51:35.025Z
69dd427ba6bf04227f896281,30.5,75.4,55.83,3418,20.06,2450,51.49,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T00:52:35.545Z
69dd42b8a6bf04227f896282,30.5,75.4,55,3408,20.36,2451,51.46,3163,28.29,money_plant,snake_plant,cactus,true,2026-04-14T00:53:36.068Z
69dd42f7a6bf04227f896283,30.4,75.2,55.83,3410,20.3,2451,51.46,3158,28.44,money_plant,snake_plant,cactus,true,2026-04-14T00:54:39.146Z
69dd4333a6bf04227f896284,30.5,75.3,55.83,3409,20.33,2410,52.74,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T00:55:39.661Z
69dd4370a6bf04227f896285,30.5,75.2,55.83,3408,20.36,2448,51.55,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T00:56:40.227Z
69dd43afa6bf04227f896286,30.4,75.3,55.83,3402,20.53,2448,51.55,3191,27.44,money_plant,snake_plant,cactus,true,2026-04-14T00:57:43.361Z
69dd43eba6bf04227f896287,30.4,75.2,55.83,3414,20.18,2449,51.52,3148,28.74,money_plant,snake_plant,cactus,true,2026-04-14T00:58:43.886Z
69dd4428a6bf04227f896288,30.4,75.3,55.83,3410,20.3,2446,51.61,3163,28.29,money_plant,snake_plant,cactus,true,2026-04-14T00:59:44.403Z
69dd4464a6bf04227f896289,30.4,75.3,55.83,3413,20.21,2428,52.18,3162,28.32,money_plant,snake_plant,cactus,true,2026-04-14T01:00:44.970Z
69dd44a1a6bf04227f89628a,30.3,75.3,55.83,3408,20.36,2417,52.52,3165,28.22,money_plant,snake_plant,cactus,true,2026-04-14T01:01:45.444Z
69dd44dda6bf04227f89628b,30.3,75.4,55,3406,20.41,2421,52.39,3156,28.5,money_plant,snake_plant,cactus,true,2026-04-14T01:02:45.965Z
69dd451da6bf04227f89628c,30.3,75.4,55.83,3411,20.27,2419,52.46,3157,28.47,money_plant,snake_plant,cactus,true,2026-04-14T01:03:49.344Z
69dd4559a6bf04227f89628d,30.3,75.5,55.83,3403,20.5,2417,52.52,3157,28.47,money_plant,snake_plant,cactus,true,2026-04-14T01:04:49.865Z
69dd4599a6bf04227f89628e,30.2,75.2,55.83,3406,20.41,2417,52.52,3157,28.47,money_plant,snake_plant,cactus,true,2026-04-14T01:05:53.149Z
69dd45d5a6bf04227f89628f,30.1,75.2,55.83,3414,20.18,2419,52.46,3155,28.53,money_plant,snake_plant,cactus,true,2026-04-14T01:06:53.673Z
69dd4612a6bf04227f896290,30.1,75.3,55.83,3413,20.21,2437,51.89,3161,28.35,money_plant,snake_plant,cactus,true,2026-04-14T01:07:54.187Z
69dd464ea6bf04227f896291,30.1,75.5,55.83,3410,20.3,2431,52.08,3169,28.1,money_plant,snake_plant,cactus,true,2026-04-14T01:08:54.711Z
69dd468ba6bf04227f896292,30,75.2,55.83,3411,20.27,2430,52.11,3171,28.04,money_plant,snake_plant,cactus,true,2026-04-14T01:09:55.223Z
69dd46c7a6bf04227f896293,30,75.2,55.83,3406,20.41,2538,48.73,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:10:55.757Z
69dd4704a6bf04227f896294,30,75.2,55.83,3514,17.21,2421,52.39,3156,28.5,money_plant,snake_plant,cactus,true,2026-04-14T01:11:56.159Z
69dd4743a6bf04227f896295,30,75,55.83,3410,20.3,2436,51.92,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T01:12:59.646Z
69dd4780a6bf04227f896296,30,75,55.83,3409,20.33,2443,51.71,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T01:14:00.069Z
69dd47bfa6bf04227f896297,30,75,55.83,3413,20.21,2433,52.02,3167,28.16,money_plant,snake_plant,cactus,true,2026-04-14T01:15:03.762Z
69dd47ffa6bf04227f896298,30,74.8,55.83,3408,20.36,2432,52.05,3156,28.5,money_plant,snake_plant,cactus,true,2026-04-14T01:16:07.655Z
69dd483ca6bf04227f896299,30,75,55.83,3413,20.21,2446,51.61,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T01:17:08.176Z
69dd4878a6bf04227f89629a,30,75,55.83,3395,20.74,2433,52.02,3164,28.25,money_plant,snake_plant,cactus,true,2026-04-14T01:18:08.705Z
69dd48b5a6bf04227f89629b,30,75.1,55,3410,20.3,2437,51.89,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:19:09.220Z
69dd48f4a6bf04227f89629c,30,75.6,55.83,3405,20.44,2447,51.58,3155,28.53,money_plant,snake_plant,cactus,true,2026-04-14T01:20:12.810Z
69dd4934a6bf04227f89629d,30,76.2,55.83,3409,20.33,2448,51.55,3156,28.5,money_plant,snake_plant,cactus,true,2026-04-14T01:21:16.194Z
69dd4970a6bf04227f89629e,30.1,76.4,55,3413,20.21,2447,51.58,3154,28.56,money_plant,snake_plant,cactus,true,2026-04-14T01:22:16.610Z
69dd49ada6bf04227f89629f,30.1,76.9,55.83,3408,20.36,2448,51.55,3159,28.41,money_plant,snake_plant,cactus,true,2026-04-14T01:23:17.135Z
69dd49e9a6bf04227f8962a0,30,76.6,55.83,3405,20.44,2444,51.67,3142,28.92,money_plant,snake_plant,cactus,true,2026-04-14T01:24:17.858Z
69dd4a26a6bf04227f8962a1,30,76.6,55.83,3411,20.27,2442,51.74,3165,28.22,money_plant,snake_plant,cactus,true,2026-04-14T01:25:18.269Z
69dd4a62a6bf04227f8962a2,30,76.5,55.83,3405,20.44,2441,51.77,3137,29.07,money_plant,snake_plant,cactus,true,2026-04-14T01:26:18.791Z
69dd4aa2a6bf04227f8962a3,30,76.4,55.83,3407,20.39,2439,51.83,3169,28.1,money_plant,snake_plant,cactus,true,2026-04-14T01:27:22.793Z
69dd4adfa6bf04227f8962a4,30,77.3,55,3395,20.74,2432,52.05,3175,27.92,money_plant,snake_plant,cactus,true,2026-04-14T01:28:23.309Z
69dd4b1ba6bf04227f8962a5,30,77.4,55,3408,20.36,2448,51.55,3165,28.22,money_plant,snake_plant,cactus,true,2026-04-14T01:29:23.832Z
69dd4b58a6bf04227f8962a6,30.1,77.4,55,3405,20.44,2451,51.46,3159,28.41,money_plant,snake_plant,cactus,true,2026-04-14T01:30:24.353Z
69dd4b94a6bf04227f8962a7,30.1,77,55,3399,20.62,2448,51.55,3168,28.13,money_plant,snake_plant,cactus,true,2026-04-14T01:31:24.871Z
69dd4bd1a6bf04227f8962a8,30.2,77.2,55,3408,20.36,2465,51.02,3158,28.44,money_plant,snake_plant,cactus,true,2026-04-14T01:32:25.386Z
69dd4c0da6bf04227f8962a9,30.2,77.2,55,3401,20.56,2447,51.58,3157,28.47,money_plant,snake_plant,cactus,true,2026-04-14T01:33:25.904Z
69dd4c4da6bf04227f8962aa,30.1,77.3,55,3397,20.68,2460,51.17,3157,28.47,money_plant,snake_plant,cactus,true,2026-04-14T01:34:29.289Z
69dd4c89a6bf04227f8962ab,30.2,77.4,55,3404,20.47,2455,51.33,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:35:29.707Z
69dd4cc9a6bf04227f8962ac,30.2,77.1,55.83,3383,21.1,2459,51.21,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T01:36:33.513Z
69dd4d06a6bf04227f8962ad,30.2,77.2,55,3418,20.06,2459,51.21,3154,28.56,money_plant,snake_plant,cactus,true,2026-04-14T01:37:34.026Z
69dd4d42a6bf04227f8962ae,30.2,77,55,3419,20.03,2463,51.08,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:38:34.439Z
69dd4d7ea6bf04227f8962af,30.2,76.8,55,3409,20.33,2457,51.27,3157,28.47,money_plant,snake_plant,cactus,true,2026-04-14T01:39:34.964Z
69dd4dbba6bf04227f8962b0,30.2,76.8,55,3409,20.33,2474,50.74,3154,28.56,money_plant,snake_plant,cactus,true,2026-04-14T01:40:35.479Z
69dd4df7a6bf04227f8962b1,30.2,77,55,3408,20.36,2479,50.58,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:41:35.902Z
69dd4e34a6bf04227f8962b2,30.2,77.1,55,3409,20.33,2465,51.02,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:42:36.414Z
69dd4e70a6bf04227f8962b3,30.2,76.9,55,3415,20.15,2479,50.58,3149,28.71,money_plant,snake_plant,cactus,true,2026-04-14T01:43:36.936Z
69dd4eada6bf04227f8962b4,30.2,77.1,55,3405,20.44,2470,50.86,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T01:44:37.463Z
69dd4ee9a6bf04227f8962b5,30.2,77,55,3403,20.5,2475,50.7,3145,28.83,money_plant,snake_plant,cactus,true,2026-04-14T01:45:37.868Z
69dd4f29a6bf04227f8962b6,30.2,77,55,3414,20.18,2479,50.58,3139,29.01,money_plant,snake_plant,cactus,true,2026-04-14T01:46:41.981Z
69dd4f66a6bf04227f8962b7,30.2,76.9,55,3403,20.5,2479,50.58,3142,28.92,money_plant,snake_plant,cactus,true,2026-04-14T01:47:42.495Z
69dd4fa3a6bf04227f8962b8,30.2,76.9,55,3406,20.41,2473,50.77,3146,28.8,money_plant,snake_plant,cactus,true,2026-04-14T01:48:43.013Z
69dd4fdfa6bf04227f8962b9,30.2,76.8,55,3396,20.71,2477,50.64,3149,28.71,money_plant,snake_plant,cactus,true,2026-04-14T01:49:43.533Z
69dd501ca6bf04227f8962ba,30.2,76.9,55,3451,19.08,2475,50.7,3145,28.83,money_plant,snake_plant,cactus,true,2026-04-14T01:50:44.060Z
69dd5058a6bf04227f8962bb,30.2,76.9,55,3408,20.36,2483,50.45,3145,28.83,money_plant,snake_plant,cactus,true,2026-04-14T01:51:44.466Z
69dd5094a6bf04227f8962bc,30.2,76.9,55,3407,20.39,2481,50.52,3145,28.83,money_plant,snake_plant,cactus,true,2026-04-14T01:52:44.994Z
69dd50d5a6bf04227f8962bd,30.2,76.8,55,3440,19.41,2487,50.33,3139,29.01,money_plant,snake_plant,cactus,true,2026-04-14T01:53:49.706Z
69dd5116a6bf04227f8962be,30.2,76.8,55,3409,20.33,2489,50.27,3138,29.04,money_plant,snake_plant,cactus,true,2026-04-14T01:54:54.419Z
69dd5152a6bf04227f8962bf,30.2,76.8,55,3408,20.36,2482,50.49,3137,29.07,money_plant,snake_plant,cactus,true,2026-04-14T01:55:54.939Z
69dd518fa6bf04227f8962c0,30.2,76.6,55,3408,20.36,2483,50.45,3145,28.83,money_plant,snake_plant,cactus,true,2026-04-14T01:56:55.467Z
69dd51cfa6bf04227f8962c1,30.2,76.9,55,3399,20.62,2475,50.7,3146,28.8,money_plant,snake_plant,cactus,true,2026-04-14T01:57:59.970Z
69dd520ca6bf04227f8962c2,30.2,76.7,55,3412,20.24,2475,50.7,3147,28.77,money_plant,snake_plant,cactus,true,2026-04-14T01:59:00.494Z
69dd524da6bf04227f8962c3,30.2,76.8,55,3409,20.33,2463,51.08,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T02:00:05.212Z
69dd5289a6bf04227f8962c4,30.3,76.7,55,3415,20.15,2465,51.02,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T02:01:05.624Z
69dd52caa6bf04227f8962c5,30.2,76.6,55,3409,20.33,2502,49.86,3152,28.62,money_plant,snake_plant,cactus,true,2026-04-14T02:02:10.861Z
69dd5307a6bf04227f8962c6,30.2,76.7,55,3411,20.27,2463,51.08,3146,28.8,money_plant,snake_plant,cactus,true,2026-04-14T02:03:11.372Z
69dd5348a6bf04227f8962c7,30.3,76.7,55.83,3411,20.27,2463,51.08,3149,28.71,money_plant,snake_plant,cactus,true,2026-04-14T02:04:16.711Z
69dd5385a6bf04227f8962c8,30.3,76.6,55,3412,20.24,2471,50.83,3147,28.77,money_plant,snake_plant,cactus,true,2026-04-14T02:05:17.228Z
69dd53c6a6bf04227f8962c9,30.3,76.5,55,3418,20.06,2473,50.77,3139,29.01,money_plant,snake_plant,cactus,true,2026-04-14T02:06:22.567Z
69dd5407a6bf04227f8962ca,30.3,76.6,55,3421,19.97,2474,50.74,3150,28.68,money_plant,snake_plant,cactus,true,2026-04-14T02:07:27.893Z
69dd5444a6bf04227f8962cb,30.3,76.4,55,3413,20.21,2470,50.86,3147,28.77,money_plant,snake_plant,cactus,true,2026-04-14T02:08:28.416Z
69dd5480a6bf04227f8962cc,30.3,76.4,55,3406,20.41,2469,50.89,3153,28.59,money_plant,snake_plant,cactus,true,2026-04-14T02:09:28.931Z
69dd54bda6bf04227f8962cd,30.3,76.6,55,3408,20.36,2480,50.55,3151,28.65,money_plant,snake_plant,cactus,true,2026-04-14T02:10:29.450Z
69dd54f9a6bf04227f8962ce,30.3,76.5,55,3410,20.3,2475,50.7,3146,28.8,money_plant,snake_plant,cactus,true,2026-04-14T02:11:29.970Z
69dd5536a6bf04227f8962cf,30.3,76.4,55,3413,20.21,2475,50.7,3143,28.89,money_plant,snake_plant,cactus,true,2026-04-14T02:12:30.487Z
69dd5573a6bf04227f8962d0,30.3,76.4,55,3541,16.41,2474,50.74,3143,28.89,money_plant,snake_plant,cactus,true,2026-04-14T02:13:31.009Z
69dd55afa6bf04227f8962d1,30.3,76.5,55,3417,20.09,2481,50.52,3143,28.89,money_plant,snake_plant,cactus,true,2026-04-14T02:14:31.526Z
69dd55eca6bf04227f8962d2,30.3,76.5,55,3414,20.18,2470,50.86,3141,28.95,money_plant,snake_plant,cactus,true,2026-04-14T02:15:32.046Z
69dd5628a6bf04227f8962d3,30.3,76.4,55,3405,20.44,2478,50.61,3137,29.07,money_plant,snake_plant,cactus,true,2026-04-14T02:16:32.567Z
69dd5664a6bf04227f8962d4,30.3,76.5,55.83,3415,20.15,2476,50.67,3151,28.65,money_plant,snake_plant,cactus,true,2026-04-14T02:17:32.978Z
69dd56a1a6bf04227f8962d5,30.3,76.4,55,3412,20.24,2474,50.74,3139,29.01,money_plant,snake_plant,cactus,true,2026-04-14T02:18:33.497Z
69dd56e3a6bf04227f8962d6,30.3,76.3,55,3412,20.24,2472,50.8,3136,29.1,money_plant,snake_plant,cactus,true,2026-04-14T02:19:39.033Z
69dd571fa6bf04227f8962d7,30.3,76.4,55,3408,20.36,2480,50.55,3139,29.01,money_plant,snake_plant,cactus,true,2026-04-14T02:20:39.449Z
69dd575ba6bf04227f8962d8,30.3,76.3,55,3423,19.91,2470,50.86,3142,28.92,money_plant,snake_plant,cactus,true,2026-04-14T02:21:39.977Z
69dd579da6bf04227f8962d9,30.3,76.4,55.83,3424,19.88,2478,50.61,3136,29.1,money_plant,snake_plant,cactus,true,2026-04-14T02:22:45.715Z
69dd57daa6bf04227f8962da,30.3,76.4,0,3408,20.36,2462,51.11,3127,29.38,money_plant,snake_plant,cactus,true,2026-04-14T02:23:46.236Z
69dd5816a6bf04227f8962db,30.3,76.2,0,3417,20.09,2476,50.67,3141,28.95,money_plant,snake_plant,cactus,true,2026-04-14T02:24:46.754Z
69dd5858a6bf04227f8962dc,30.3,76.3,0,3423,19.91,2481,50.52,3140,28.98,money_plant,snake_plant,cactus,true,2026-04-14T02:25:52.703Z
69dd5895a6bf04227f8962dd,30.3,76.2,0,3426,19.82,2481,50.52,3137,29.07,money_plant,snake_plant,cactus,true,2026-04-14T02:26:53.115Z
69dd58d1a6bf04227f8962de,30.3,76.2,0,3417,20.09,2481,50.52,3138,29.04,money_plant,snake_plant,cactus,true,2026-04-14T02:27:53.630Z
69dd590ea6bf04227f8962df,30.3,76.1,0,3347,22.16,2482,50.49,3136,29.1,money_plant,snake_plant,cactus,true,2026-04-14T02:28:54.050Z
69dd594fa6bf04227f8962e0,30.3,75.9,0,3420,20,2480,50.55,3145,28.83,money_plant,snake_plant,cactus,true,2026-04-14T02:29:59.695Z
69dd598ca6bf04227f8962e1,30.3,76,0,3514,17.21,2487,50.33,3146,28.8,money_plant,snake_plant,cactus,true,2026-04-14T02:31:00.211Z
69dd59c8a6bf04227f8962e2,30.2,76,0,3413,20.21,2480,50.55,3150,28.68,money_plant,snake_plant,cactus,true,2026-04-14T02:32:00.731Z
69dd5a05a6bf04227f8962e3,30.2,76,0,3429,19.73,2377,53.77,3143,28.89,money_plant,snake_plant,cactus,true,2026-04-14T02:33:01.146Z
69dd5a41a6bf04227f8962e4,30.2,76.2,0,3414,20.18,2490,50.23,3138,29.04,money_plant,snake_plant,cactus,true,2026-04-14T02:34:01.668Z
69dd5a7ea6bf04227f8962e5,30.2,75.9,0,3419,20.03,2489,50.27,3139,29.01,money_plant,snake_plant,cactus,true,2026-04-14T02:35:02.188Z
69dd5abaa6bf04227f8962e6,30.2,76,0,3414,20.18,2482,50.49,3136,29.1,money_plant,snake_plant,cactus,true,2026-04-14T02:36:02.710Z
69dd5afca6bf04227f8962e7,30.2,76.1,0,3413,20.21,2487,50.33,3137,29.07,money_plant,snake_plant,cactus,true,2026-04-14T02:37:08.553Z
69dd5b39a6bf04227f8962e8,30.2,76,0,3413,20.21,2492,50.17,3124,29.47,money_plant,snake_plant,cactus,true,2026-04-14T02:38:09.072Z
69dd5b7ba6bf04227f8962e9,30.2,75.8,0,3415,20.15,2477,50.64,3126,29.41,money_plant,snake_plant,cactus,true,2026-04-14T02:39:15.122Z
69dd5bbda6bf04227f8962ea,30.1,75.8,0,3415,20.15,2482,50.49,3130,29.29,money_plant,snake_plant,cactus,true,2026-04-14T02:40:21.980Z
69dd5c00a6bf04227f8962eb,30.1,75.9,0,3423,19.91,2484,50.42,3122,29.53,money_plant,snake_plant,cactus,true,2026-04-14T02:41:28.035Z
69dd5c3ca6bf04227f8962ec,30,75.4,0,3451,19.08,2477,50.64,3135,29.14,money_plant,snake_plant,cactus,true,2026-04-14T02:42:28.551Z
69dd5c78a6bf04227f8962ed,30,75.4,0,3408,20.36,2463,51.08,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T02:43:28.970Z
69dd5cbba6bf04227f8962ee,30,75.4,0,3413,20.21,2442,51.74,3131,29.26,money_plant,snake_plant,cactus,true,2026-04-14T02:44:35.326Z
69dd5cf7a6bf04227f8962ef,30,75.5,0,3415,20.15,2480,50.55,3130,29.29,money_plant,snake_plant,cactus,true,2026-04-14T02:45:35.866Z
69dd5d3aa6bf04227f8962f0,30,75.3,0,3426,19.82,2480,50.55,3134,29.17,money_plant,snake_plant,cactus,true,2026-04-14T02:46:42.195Z
69dd5d76a6bf04227f8962f1,30,75.5,0,3423,19.91,2443,51.71,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T02:47:42.714Z
69dd5db3a6bf04227f8962f2,30,75.4,0,3423,19.91,2464,51.05,3113,29.8,money_plant,snake_plant,cactus,true,2026-04-14T02:48:43.234Z
69dd5defa6bf04227f8962f3,30,75.3,0,3422,19.94,2479,50.58,3117,29.68,money_plant,snake_plant,cactus,true,2026-04-14T02:49:43.653Z
69dd5e2ca6bf04227f8962f4,30,75.4,0,3408,20.36,2480,50.55,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T02:50:44.068Z
69dd5e68a6bf04227f8962f5,29.9,75.4,0,3406,20.41,2475,50.7,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T02:51:44.592Z
69dd5ea5a6bf04227f8962f6,30,75.3,0,3419,20.03,2470,50.86,3114,29.77,money_plant,snake_plant,cactus,true,2026-04-14T02:52:45.111Z
69dd5ee1a6bf04227f8962f7,30,75.5,0,3421,19.97,2471,50.83,3116,29.71,money_plant,snake_plant,cactus,true,2026-04-14T02:53:45.631Z
69dd5f1ea6bf04227f8962f8,30,75.3,0,3411,20.27,2459,51.21,3105,30.05,money_plant,snake_plant,cactus,true,2026-04-14T02:54:46.356Z
69dd5f5aa6bf04227f8962f9,30,75.4,0,3425,19.85,2479,50.58,3106,30.02,money_plant,snake_plant,cactus,true,2026-04-14T02:55:46.873Z
69dd5f97a6bf04227f8962fa,30,75.4,0,3421,19.97,2470,50.86,3107,29.98,money_plant,snake_plant,cactus,true,2026-04-14T02:56:47.390Z
69dd5fd3a6bf04227f8962fb,30,75.4,0,3423,19.91,2475,50.7,3118,29.65,money_plant,snake_plant,cactus,true,2026-04-14T02:57:47.911Z
69dd6010a6bf04227f8962fc,30,75.2,0,3422,19.94,2480,50.55,3113,29.8,money_plant,snake_plant,cactus,true,2026-04-14T02:58:48.426Z
69dd604ca6bf04227f8962fd,30,75.9,0,3412,20.24,2463,51.08,3111,29.86,money_plant,snake_plant,cactus,true,2026-04-14T02:59:48.945Z
69dd6089a6bf04227f8962fe,30,75.2,0,3427,19.79,2463,51.08,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:00:49.465Z
69dd60c5a6bf04227f8962ff,30,75.9,0,3408,20.36,2469,50.89,3107,29.98,money_plant,snake_plant,cactus,true,2026-04-14T03:01:49.984Z
69dd6102a6bf04227f896300,30,76,0,3411,20.27,2475,50.7,3117,29.68,money_plant,snake_plant,cactus,true,2026-04-14T03:02:50.508Z
69dd6144a6bf04227f896301,30.1,75.7,0,3408,20.36,2479,50.58,3121,29.56,money_plant,snake_plant,cactus,true,2026-04-14T03:03:56.861Z
69dd6181a6bf04227f896302,30.1,75.8,0,3415,20.15,2473,50.77,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:04:57.380Z
69dd61bda6bf04227f896303,30,75.9,0,3419,20.03,2467,50.95,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:05:57.796Z
69dd61ffa6bf04227f896304,30,75.7,0,3429,19.73,2474,50.74,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:07:03.951Z
69dd6242a6bf04227f896305,30,75.8,0,3419,20.03,2475,50.7,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T03:08:10.324Z
69dd627ea6bf04227f896306,30.1,75.8,0,3419,20.03,2467,50.95,3111,29.86,money_plant,snake_plant,cactus,true,2026-04-14T03:09:10.824Z
69dd62c1a6bf04227f896307,30,75.8,0,3415,20.15,2469,50.89,3113,29.8,money_plant,snake_plant,cactus,true,2026-04-14T03:10:17.490Z
69dd6303a6bf04227f896308,30,75.3,0,3414,20.18,2477,50.64,3113,29.8,money_plant,snake_plant,cactus,true,2026-04-14T03:11:23.943Z
69dd6340a6bf04227f896309,30,75.8,0,3407,20.39,2459,51.21,3113,29.8,money_plant,snake_plant,cactus,true,2026-04-14T03:12:24.467Z
69dd637ca6bf04227f89630a,30,75.8,0,3413,20.21,2463,51.08,3099,30.23,money_plant,snake_plant,cactus,true,2026-04-14T03:13:24.983Z
69dd63b9a6bf04227f89630b,30,75.3,0,3423,19.91,2457,51.27,3109,29.92,money_plant,snake_plant,cactus,true,2026-04-14T03:14:25.402Z
69dd63fca6bf04227f89630c,30,75.7,0,3417,20.09,2447,51.58,3115,29.74,money_plant,snake_plant,cactus,true,2026-04-14T03:15:32.170Z
69dd6438a6bf04227f89630d,30,75.8,0,3425,19.85,2458,51.24,3115,29.74,money_plant,snake_plant,cactus,true,2026-04-14T03:16:32.687Z
69dd6475a6bf04227f89630e,30,75.3,0,3415,20.15,2444,51.67,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:17:33.101Z
69dd64b1a6bf04227f89630f,30,75.3,0,3423,19.91,2459,51.21,3115,29.74,money_plant,snake_plant,cactus,true,2026-04-14T03:18:33.517Z
69dd64f4a6bf04227f896310,30,75.4,0,3425,19.85,2461,51.14,3118,29.65,money_plant,snake_plant,cactus,true,2026-04-14T03:19:40.286Z
69dd6537a6bf04227f896311,30,75.4,0,3410,20.3,2461,51.14,3118,29.65,money_plant,snake_plant,cactus,true,2026-04-14T03:20:47.561Z
69dd657aa6bf04227f896312,30,75.4,0,3435,19.56,2453,51.39,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:21:54.227Z
69dd65b6a6bf04227f896313,30,75.4,0,3418,20.06,2459,51.21,3111,29.86,money_plant,snake_plant,cactus,true,2026-04-14T03:22:54.743Z
69dd65f3a6bf04227f896314,30,75.4,0,3414,20.18,2512,49.55,3121,29.56,money_plant,snake_plant,cactus,true,2026-04-14T03:23:55.266Z
69dd662fa6bf04227f896315,30,75.4,0,3310,23.26,2466,50.99,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T03:24:55.784Z
69dd666ca6bf04227f896316,30,75.5,0,3423,19.91,2461,51.14,3129,29.32,money_plant,snake_plant,cactus,true,2026-04-14T03:25:56.308Z
69dd66a8a6bf04227f896317,30,75.4,0,3419,20.03,2454,51.36,3163,28.29,money_plant,snake_plant,cactus,true,2026-04-14T03:26:56.825Z
69dd66eba6bf04227f896318,30,75.3,0,3423,19.91,2467,50.95,3131,29.26,money_plant,snake_plant,cactus,true,2026-04-14T03:28:03.484Z
69dd6728a6bf04227f896319,30,75.6,0,3413,20.21,2449,51.52,3137,29.07,money_plant,snake_plant,cactus,true,2026-04-14T03:29:04.008Z
69dd6764a6bf04227f89631a,29.9,75.4,0,3415,20.15,2459,51.21,3164,28.25,money_plant,snake_plant,cactus,true,2026-04-14T03:30:04.526Z
69dd67a7a6bf04227f89631b,30,75.3,0,3427,19.79,2462,51.11,3136,29.1,money_plant,snake_plant,cactus,true,2026-04-14T03:31:11.081Z
69dd67e9a6bf04227f89631c,30,75.5,0,3418,20.06,2450,51.49,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T03:32:17.853Z
69dd682ca6bf04227f89631d,29.9,75.4,0,3424,19.88,2447,51.58,3132,29.23,money_plant,snake_plant,cactus,true,2026-04-14T03:33:24.411Z
69dd6868a6bf04227f89631e,30,75.4,0,3408,20.36,2457,51.27,3126,29.41,money_plant,snake_plant,cactus,true,2026-04-14T03:34:24.930Z
69dd68a5a6bf04227f89631f,29.9,75.5,0,3399,20.62,2441,51.77,3118,29.65,money_plant,snake_plant,cactus,true,2026-04-14T03:35:25.452Z
69dd68e1a6bf04227f896320,30,75.5,0,3401,20.56,2448,51.55,3119,29.62,money_plant,snake_plant,cactus,true,2026-04-14T03:36:25.969Z
69dd6924a6bf04227f896321,30,75.5,0,3427,19.79,2447,51.58,3136,29.1,money_plant,snake_plant,cactus,true,2026-04-14T03:37:32.739Z
69dd6967a6bf04227f896322,30,75.4,0,3418,20.06,2450,51.49,3114,29.77,money_plant,snake_plant,cactus,true,2026-04-14T03:38:39.398Z
69dd69a3a6bf04227f896323,30,75.5,0,3419,20.03,2448,51.55,3125,29.44,money_plant,snake_plant,cactus,true,2026-04-14T03:39:39.922Z
69dd69e0a6bf04227f896324,30,75.4,0,3415,20.15,2445,51.64,3118,29.65,money_plant,snake_plant,cactus,true,2026-04-14T03:40:40.435Z
69dd6a23a6bf04227f896325,30,75.6,0,3418,20.06,2444,51.67,3123,29.5,money_plant,snake_plant,cactus,true,2026-04-14T03:41:47.409Z
69dd6a5fa6bf04227f896326,30,75.6,0,3431,19.67,2435,51.96,3126,29.41,money_plant,snake_plant,cactus,true,2026-04-14T03:42:47.931Z
69dd6aa2a6bf04227f896327,29.9,75.4,0,3419,20.03,2448,51.55,3120,29.59,money_plant,snake_plant,cactus,true,2026-04-14T03:43:54.789Z
69dd6adfa6bf04227f896328,29.9,75.5,0,3422,19.94,2426,52.24,3119,29.62,money_plant,snake_plant,cactus,true,2026-04-14T03:44:55.313Z
69dd6b1ba6bf04227f896329,30,75.6,0,3413,20.21,2426,52.24,3119,29.62,money_plant,snake_plant,cactus,true,2026-04-14T03:45:55.832Z
69dd6b5ca6bf04227f89632a,29.9,75.3,0,3424,19.88,2419,52.46,3110,29.89,money_plant,snake_plant,cactus,true,2026-04-14T03:47:00.652Z
